Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value
Malawi,2008,Total,Both Sexes,57,Census - de facto - complete tabulation,"Final figure, complete",2009,35273
Malawi,2008,Total,Both Sexes,58,Census - de facto - complete tabulation,"Final figure, complete",2009,66723
Malawi,2008,Total,Both Sexes,59,Census - de facto - complete tabulation,"Final figure, complete",2009,50983
Malawi,2008,Total,Both Sexes,60,Census - de facto - complete tabulation,"Final figure, complete",2009,59660
Malawi,2008,Total,Both Sexes,60 - 64,Census - de facto - complete tabulation,"Final figure, complete",2009,184679
Malawi,2008,Total,Both Sexes,61,Census - de facto - complete tabulation,"Final figure, complete",2009,31320
Malawi,2008,Total,Both Sexes,62,Census - de facto - complete tabulation,"Final figure, complete",2009,31801
Malawi,2008,Total,Both Sexes,63,Census - de facto - complete tabulation,"Final figure, complete",2009,35925
Malawi,2008,Total,Both Sexes,64,Census - de facto - complete tabulation,"Final figure, complete",2009,25973
Malawi,2008,Total,Both Sexes,65,Census - de facto - complete tabulation,"Final figure, complete",2009,32335
Malawi,2008,Total,Both Sexes,65 - 69,Census - de facto - complete tabulation,"Final figure, complete",2009,153829
Malawi,2008,Total,Both Sexes,66,Census - de facto - complete tabulation,"Final figure, complete",2009,31181
Malawi,2008,Total,Both Sexes,67,Census - de facto - complete tabulation,"Final figure, complete",2009,20166
Malawi,2008,Total,Both Sexes,68,Census - de facto - complete tabulation,"Final figure, complete",2009,45388
Malawi,2008,Total,Both Sexes,69,Census - de facto - complete tabulation,"Final figure, complete",2009,24759
Malawi,2008,Total,Both Sexes,70,Census - de facto - complete tabulation,"Final figure, complete",2009,35722
Malawi,2008,Total,Both Sexes,70 - 74,Census - de facto - complete tabulation,"Final figure, complete",2009,106020
Malawi,2008,Total,Both Sexes,71,Census - de facto - complete tabulation,"Final figure, complete",2009,15820
Malawi,2008,Total,Both Sexes,72,Census - de facto - complete tabulation,"Final figure, complete",2009,20837
Malawi,2008,Total,Both Sexes,73,Census - de facto - complete tabulation,"Final figure, complete",2009,19161
Malawi,2008,Total,Both Sexes,74,Census - de facto - complete tabulation,"Final figure, complete",2009,14480
Malawi,2008,Total,Both Sexes,75,Census - de facto - complete tabulation,"Final figure, complete",2009,22899
Malawi,2008,Total,Both Sexes,75 - 79,Census - de facto - complete tabulation,"Final figure, complete",2009,106769
Malawi,2008,Total,Both Sexes,76,Census - de facto - complete tabulation,"Final figure, complete",2009,26920
Malawi,2008,Total,Both Sexes,77,Census - de facto - complete tabulation,"Final figure, complete",2009,14261
Malawi,2008,Total,Both Sexes,78,Census - de facto - complete tabulation,"Final figure, complete",2009,29436
Malawi,2008,Total,Both Sexes,79,Census - de facto - complete tabulation,"Final figure, complete",2009,13253
Malawi,2008,Total,Both Sexes,80,Census - de facto - complete tabulation,"Final figure, complete",2009,20108
Malawi,2008,Total,Both Sexes,80 - 84,Census - de facto - complete tabulation,"Final figure, complete",2009,55970
Malawi,2008,Total,Both Sexes,81,Census - de facto - complete tabulation,"Final figure, complete",2009,9644
Malawi,2008,Total,Both Sexes,82,Census - de facto - complete tabulation,"Final figure, complete",2009,10823
Malawi,2008,Total,Both Sexes,83,Census - de facto - complete tabulation,"Final figure, complete",2009,8105
Malawi,2008,Total,Both Sexes,84,Census - de facto - complete tabulation,"Final figure, complete",2009,7290
Malawi,2008,Total,Both Sexes,85,Census - de facto - complete tabulation,"Final figure, complete",2009,7092
Malawi,2008,Total,Both Sexes,85 - 89,Census - de facto - complete tabulation,"Final figure, complete",2009,40784
Malawi,2008,Total,Both Sexes,86,Census - de facto - complete tabulation,"Final figure, complete",2009,11706
Malawi,2008,Total,Both Sexes,87,Census - de facto - complete tabulation,"Final figure, complete",2009,5991
Malawi,2008,Total,Both Sexes,88,Census - de facto - complete tabulation,"Final figure, complete",2009,11873
Malawi,2008,Total,Both Sexes,89,Census - de facto - complete tabulation,"Final figure, complete",2009,4122
Malawi,2008,Total,Both Sexes,90,Census - de facto - complete tabulation,"Final figure, complete",2009,6779
Malawi,2008,Total,Both Sexes,90 - 94,Census - de facto - complete tabulation,"Final figure, complete",2009,18739
Malawi,2008,Total,Both Sexes,91,Census - de facto - complete tabulation,"Final figure, complete",2009,1946
Malawi,2008,Total,Both Sexes,92,Census - de facto - complete tabulation,"Final figure, complete",2009,2184
Malawi,2008,Total,Both Sexes,93,Census - de facto - complete tabulation,"Final figure, complete",2009,4121
Malawi,2008,Total,Both Sexes,94,Census - de facto - complete tabulation,"Final figure, complete",2009,3709
Malawi,2008,Total,Both Sexes,95,Census - de facto - complete tabulation,"Final figure, complete",2009,2535
Malawi,2008,Total,Both Sexes,95 +,Census - de facto - complete tabulation,"Final figure, complete",2009,18526
Malaysia,2012,Total,Both Sexes,Total,Estimate - de jure,"Final figure, complete",2013,29336795
Malaysia,2012,Total,Both Sexes,0,Estimate - de jure,"Final figure, complete",2013,509787
Malaysia,2012,Total,Both Sexes,0 - 4,Estimate - de jure,"Final figure, complete",2013,2506549
Malaysia,2012,Total,Both Sexes,1,Estimate - de jure,"Final figure, complete",2013,501543
Malaysia,2012,Total,Both Sexes,1-Apr,Estimate - de jure,"Final figure, complete",2013,1996762
Malaysia,2012,Total,Both Sexes,2,Estimate - de jure,"Final figure, complete",2013,494486
Malaysia,2012,Total,Both Sexes,3,Estimate - de jure,"Final figure, complete",2013,503023
Malaysia,2012,Total,Both Sexes,4,Estimate - de jure,"Final figure, complete",2013,497710
Malaysia,2012,Total,Both Sexes,5,Estimate - de jure,"Final figure, complete",2013,501744
Malaysia,2012,Total,Both Sexes,5-Sep,Estimate - de jure,"Final figure, complete",2013,2581025
Malaysia,2012,Total,Both Sexes,6,Estimate - de jure,"Final figure, complete",2013,507483
Malaysia,2012,Total,Both Sexes,7,Estimate - de jure,"Final figure, complete",2013,517103
Malaysia,2012,Total,Both Sexes,8,Estimate - de jure,"Final figure, complete",2013,525141
Malaysia,2012,Total,Both Sexes,9,Estimate - de jure,"Final figure, complete",2013,529554
Malaysia,2012,Total,Both Sexes,10,Estimate - de jure,"Final figure, complete",2013,538555
Malaysia,2012,Total,Both Sexes,Oct-14,Estimate - de jure,"Final figure, complete",2013,2669825
Malaysia,2012,Total,Both Sexes,11,Estimate - de jure,"Final figure, complete",2013,547759
Malaysia,2012,Total,Both Sexes,12,Estimate - de jure,"Final figure, complete",2013,527284
Malaysia,2012,Total,Both Sexes,13,Estimate - de jure,"Final figure, complete",2013,527503
Malaysia,2012,Total,Both Sexes,14,Estimate - de jure,"Final figure, complete",2013,528724
Malaysia,2012,Total,Both Sexes,15,Estimate - de jure,"Final figure, complete",2013,545924
Malaysia,2012,Total,Both Sexes,15 - 19,Estimate - de jure,"Final figure, complete",2013,2787081
Malaysia,2012,Total,Both Sexes,16,Estimate - de jure,"Final figure, complete",2013,549749
Malaysia,2012,Total,Both Sexes,17,Estimate - de jure,"Final figure, complete",2013,552811
Malaysia,2012,Total,Both Sexes,18,Estimate - de jure,"Final figure, complete",2013,566169
Malaysia,2012,Total,Both Sexes,19,Estimate - de jure,"Final figure, complete",2013,572428
Malaysia,2012,Total,Both Sexes,20,Estimate - de jure,"Final figure, complete",2013,593995
Malaysia,2012,Total,Both Sexes,20 - 24,Estimate - de jure,"Final figure, complete",2013,2923049
Malaysia,2012,Total,Both Sexes,21,Estimate - de jure,"Final figure, complete",2013,587331
Malaysia,2012,Total,Both Sexes,22,Estimate - de jure,"Final figure, complete",2013,579969
Malaysia,2012,Total,Both Sexes,23,Estimate - de jure,"Final figure, complete",2013,580303
Malaysia,2012,Total,Both Sexes,24,Estimate - de jure,"Final figure, complete",2013,581451
Malaysia,2012,Total,Both Sexes,25,Estimate - de jure,"Final figure, complete",2013,581375
Malaysia,2012,Total,Both Sexes,25 - 29,Estimate - de jure,"Final figure, complete",2013,2880356
Malaysia,2012,Total,Both Sexes,26,Estimate - de jure,"Final figure, complete",2013,580226
Malaysia,2012,Total,Both Sexes,27,Estimate - de jure,"Final figure, complete",2013,577690
Malaysia,2012,Total,Both Sexes,28,Estimate - de jure,"Final figure, complete",2013,575760
Malaysia,2012,Total,Both Sexes,29,Estimate - de jure,"Final figure, complete",2013,565305
Malaysia,2012,Total,Both Sexes,30,Estimate - de jure,"Final figure, complete",2013,541957
Malaysia,2012,Total,Both Sexes,30 - 34,Estimate - de jure,"Final figure, complete",2013,2403416
Malaysia,2012,Total,Both Sexes,31,Estimate - de jure,"Final figure, complete",2013,510691
Malaysia,2012,Total,Both Sexes,32,Estimate - de jure,"Final figure, complete",2013,480108
Malaysia,2012,Total,Both Sexes,33,Estimate - de jure,"Final figure, complete",2013,447815
Malaysia,2012,Total,Both Sexes,34,Estimate - de jure,"Final figure, complete",2013,422845
Malaysia,2012,Total,Both Sexes,35,Estimate - de jure,"Final figure, complete",2013,410299
Malaysia,2012,Total,Both Sexes,35 - 39,Estimate - de jure,"Final figure, complete",2013,2000671
Malaysia,2012,Total,Both Sexes,36,Estimate - de jure,"Final figure, complete",2013,405970
Malaysia,2012,Total,Both Sexes,37,Estimate - de jure,"Final figure, complete",2013,400275
Malaysia,2012,Total,Both Sexes,38,Estimate - de jure,"Final figure, complete",2013,394799
Malaysia,2012,Total,Both Sexes,39,Estimate - de jure,"Final figure, complete",2013,389328
Malaysia,2012,Total,Both Sexes,40,Estimate - de jure,"Final figure, complete",2013,382494
Malaysia,2012,Total,Both Sexes,40 - 44,Estimate - de jure,"Final figure, complete",2013,1843729
Malaysia,2012,Total,Both Sexes,41,Estimate - de jure,"Final figure, complete",2013,374798
Malaysia,2012,Total,Both Sexes,42,Estimate - de jure,"Final figure, complete",2013,368154
Malaysia,2012,Total,Both Sexes,43,Estimate - de jure,"Final figure, complete",2013,362192
Malaysia,2012,Total,Both Sexes,44,Estimate - de jure,"Final figure, complete",2013,356091
Malaysia,2012,Total,Both Sexes,45,Estimate - de jure,"Final figure, complete",2013,349627
Malaysia,2012,Total,Both Sexes,45 - 49,Estimate - de jure,"Final figure, complete",2013,1678129
Malaysia,2012,Total,Both Sexes,46,Estimate - de jure,"Final figure, complete",2013,342835
Malaysia,2012,Total,Both Sexes,47,Estimate - de jure,"Final figure, complete",2013,335906
Malaysia,2012,Total,Both Sexes,48,Estimate - de jure,"Final figure, complete",2013,328801
Malaysia,2012,Total,Both Sexes,49,Estimate - de jure,"Final figure, complete",2013,320960
Malaysia,2012,Total,Both Sexes,50,Estimate - de jure,"Final figure, complete",2013,312091
Malaysia,2012,Total,Both Sexes,50 - 54,Estimate - de jure,"Final figure, complete",2013,1461394
Malaysia,2012,Total,Both Sexes,51,Estimate - de jure,"Final figure, complete",2013,302395
Malaysia,2012,Total,Both Sexes,52,Estimate - de jure,"Final figure, complete",2013,292553
Malaysia,2012,Total,Both Sexes,53,Estimate - de jure,"Final figure, complete",2013,282686
Malaysia,2012,Total,Both Sexes,54,Estimate - de jure,"Final figure, complete",2013,271669
Malaysia,2012,Total,Both Sexes,55,Estimate - de jure,"Final figure, complete",2013,259259
Malaysia,2012,Total,Both Sexes,55 - 59,Estimate - de jure,"Final figure, complete",2013,1162918
Malaysia,2012,Total,Both Sexes,56,Estimate - de jure,"Final figure, complete",2013,245982
Malaysia,2012,Total,Both Sexes,57,Estimate - de jure,"Final figure, complete",2013,232579
Malaysia,2012,Total,Both Sexes,58,Estimate - de jure,"Final figure, complete",2013,218785
Malaysia,2012,Total,Both Sexes,59,Estimate - de jure,"Final figure, complete",2013,206313
Malaysia,2012,Total,Both Sexes,60,Estimate - de jure,"Final figure, complete",2013,196153
Malaysia,2012,Total,Both Sexes,60 - 64,Estimate - de jure,"Final figure, complete",2013,893722
Malaysia,2012,Total,Both Sexes,61,Estimate - de jure,"Final figure, complete",2013,187437
Malaysia,2012,Total,Both Sexes,62,Estimate - de jure,"Final figure, complete",2013,178683
Malaysia,2012,Total,Both Sexes,63,Estimate - de jure,"Final figure, complete",2013,170579
Malaysia,2012,Total,Both Sexes,64,Estimate - de jure,"Final figure, complete",2013,160870
Malaysia,2012,Total,Both Sexes,65,Estimate - de jure,"Final figure, complete",2013,147749
Malaysia,2012,Total,Both Sexes,65 - 69,Estimate - de jure,"Final figure, complete",2013,605910
Malaysia,2012,Total,Both Sexes,66,Estimate - de jure,"Final figure, complete",2013,133986
Malaysia,2012,Total,Both Sexes,67,Estimate - de jure,"Final figure, complete",2013,120729
Malaysia,2012,Total,Both Sexes,68,Estimate - de jure,"Final figure, complete",2013,107062
Malaysia,2012,Total,Both Sexes,69,Estimate - de jure,"Final figure, complete",2013,96384
Malaysia,2012,Total,Both Sexes,70,Estimate - de jure,"Final figure, complete",2013,90403
Malaysia,2012,Total,Both Sexes,70 - 74,Estimate - de jure,"Final figure, complete",2013,421317
Malaysia,2012,Total,Both Sexes,71,Estimate - de jure,"Final figure, complete",2013,87265
Malaysia,2012,Total,Both Sexes,72,Estimate - de jure,"Final figure, complete",2013,84148
Malaysia,2012,Total,Both Sexes,73,Estimate - de jure,"Final figure, complete",2013,81895
Malaysia,2012,Total,Both Sexes,74,Estimate - de jure,"Final figure, complete",2013,77606
Malaysia,2012,Total,Both Sexes,75,Estimate - de jure,"Final figure, complete",2013,69596
Malaysia,2012,Total,Both Sexes,75 - 79,Estimate - de jure,"Final figure, complete",2013,265399
Malaysia,2012,Total,Both Sexes,76,Estimate - de jure,"Final figure, complete",2013,59472
Malaysia,2012,Total,Both Sexes,77,Estimate - de jure,"Final figure, complete",2013,54621
Malaysia,2012,Total,Both Sexes,78,Estimate - de jure,"Final figure, complete",2013,44711
Malaysia,2012,Total,Both Sexes,79,Estimate - de jure,"Final figure, complete",2013,36999
Malaysia,2012,Total,Both Sexes,80,Estimate - de jure,"Final figure, complete",2013,32804
Malaysia,2012,Total,Both Sexes,80 - 84,Estimate - de jure,"Final figure, complete",2013,144765
Malaysia,2012,Total,Both Sexes,81,Estimate - de jure,"Final figure, complete",2013,30839
Malaysia,2012,Total,Both Sexes,82,Estimate - de jure,"Final figure, complete",2013,28833
Malaysia,2012,Total,Both Sexes,83,Estimate - de jure,"Final figure, complete",2013,27237
Malaysia,2012,Total,Both Sexes,84,Estimate - de jure,"Final figure, complete",2013,25052
Malaysia,2012,Total,Both Sexes,85,Estimate - de jure,"Final figure, complete",2013,21504
Malaysia,2012,Total,Both Sexes,85 - 89,Estimate - de jure,"Final figure, complete",2013,72475
Malaysia,2012,Total,Both Sexes,86,Estimate - de jure,"Final figure, complete",2013,17369
Malaysia,2012,Total,Both Sexes,87,Estimate - de jure,"Final figure, complete",2013,13948
Malaysia,2012,Total,Both Sexes,88,Estimate - de jure,"Final figure, complete",2013,11079
Malaysia,2012,Total,Both Sexes,89,Estimate - de jure,"Final figure, complete",2013,8575
Malaysia,2012,Total,Both Sexes,90 - 94,Estimate - de jure,"Final figure, complete",2013,35065
Malaysia,2011,Total,Both Sexes,Total,Estimate - de jure,"Final figure, complete",2012,28552712
Malaysia,2011,Total,Both Sexes,0,Estimate - de jure,"Final figure, complete",2012,499945
Malaysia,2011,Total,Both Sexes,0 - 4,Estimate - de jure,"Final figure, complete",2012,2455120
Malaysia,2011,Total,Both Sexes,1,Estimate - de jure,"Final figure, complete",2012,495387
Malaysia,2011,Total,Both Sexes,1-Apr,Estimate - de jure,"Final figure, complete",2012,1955175
Malaysia,2011,Total,Both Sexes,2,Estimate - de jure,"Final figure, complete",2012,490869
Malaysia,2011,Total,Both Sexes,3,Estimate - de jure,"Final figure, complete",2012,486471
Malaysia,2011,Total,Both Sexes,4,Estimate - de jure,"Final figure, complete",2012,482448
Malaysia,2011,Total,Both Sexes,5,Estimate - de jure,"Final figure, complete",2012,478902
Malaysia,2011,Total,Both Sexes,5-Sep,Estimate - de jure,"Final figure, complete",2012,2459101
Malaysia,2011,Total,Both Sexes,6,Estimate - de jure,"Final figure, complete",2012,483633
Malaysia,2011,Total,Both Sexes,7,Estimate - de jure,"Final figure, complete",2012,493432
Malaysia,2011,Total,Both Sexes,8,Estimate - de jure,"Final figure, complete",2012,497819
Malaysia,2011,Total,Both Sexes,9,Estimate - de jure,"Final figure, complete",2012,505315
Malaysia,2011,Total,Both Sexes,10,Estimate - de jure,"Final figure, complete",2012,535215
Malaysia,2011,Total,Both Sexes,Oct-14,Estimate - de jure,"Final figure, complete",2012,2740612
Malaysia,2011,Total,Both Sexes,11,Estimate - de jure,"Final figure, complete",2012,566770
Malaysia,2011,Total,Both Sexes,12,Estimate - de jure,"Final figure, complete",2012,555422
Malaysia,2011,Total,Both Sexes,13,Estimate - de jure,"Final figure, complete",2012,545714
Malaysia,2011,Total,Both Sexes,14,Estimate - de jure,"Final figure, complete",2012,537491
Malaysia,2011,Total,Both Sexes,15,Estimate - de jure,"Final figure, complete",2012,548435
Malaysia,2011,Total,Both Sexes,15 - 19,Estimate - de jure,"Final figure, complete",2012,2681191
Malaysia,2011,Total,Both Sexes,16,Estimate - de jure,"Final figure, complete",2012,541416
Malaysia,2011,Total,Both Sexes,17,Estimate - de jure,"Final figure, complete",2012,535578
Malaysia,2011,Total,Both Sexes,18,Estimate - de jure,"Final figure, complete",2012,530291
Malaysia,2011,Total,Both Sexes,19,Estimate - de jure,"Final figure, complete",2012,525471
Malaysia,2011,Total,Both Sexes,20,Estimate - de jure,"Final figure, complete",2012,520666
Malaysia,2011,Total,Both Sexes,20 - 24,Estimate - de jure,"Final figure, complete",2012,2561192
Malaysia,2011,Total,Both Sexes,21,Estimate - de jure,"Final figure, complete",2012,515891
Malaysia,2011,Total,Both Sexes,22,Estimate - de jure,"Final figure, complete",2012,512621
Malaysia,2011,Total,Both Sexes,23,Estimate - de jure,"Final figure, complete",2012,508589
Malaysia,2011,Total,Both Sexes,24,Estimate - de jure,"Final figure, complete",2012,503425
Malaysia,2011,Total,Both Sexes,25,Estimate - de jure,"Final figure, complete",2012,497554
Malaysia,2011,Total,Both Sexes,25 - 29,Estimate - de jure,"Final figure, complete",2012,2427645
Malaysia,2011,Total,Both Sexes,26,Estimate - de jure,"Final figure, complete",2012,492830
Malaysia,2011,Total,Both Sexes,27,Estimate - de jure,"Final figure, complete",2012,485313
Malaysia,2011,Total,Both Sexes,28,Estimate - de jure,"Final figure, complete",2012,478926
Malaysia,2011,Total,Both Sexes,29,Estimate - de jure,"Final figure, complete",2012,473022
Malaysia,2011,Total,Both Sexes,30,Estimate - de jure,"Final figure, complete",2012,467428
Malaysia,2011,Total,Both Sexes,30 - 34,Estimate - de jure,"Final figure, complete",2012,2290823
Malaysia,2011,Total,Both Sexes,31,Estimate - de jure,"Final figure, complete",2012,463856
Malaysia,2011,Total,Both Sexes,32,Estimate - de jure,"Final figure, complete",2012,458741
Malaysia,2011,Total,Both Sexes,33,Estimate - de jure,"Final figure, complete",2012,453452
Malaysia,2011,Total,Both Sexes,34,Estimate - de jure,"Final figure, complete",2012,447346
Malaysia,2011,Total,Both Sexes,35,Estimate - de jure,"Final figure, complete",2012,440497
Malaysia,2011,Total,Both Sexes,35 - 39,Estimate - de jure,"Final figure, complete",2012,2140093
Malaysia,2011,Total,Both Sexes,36,Estimate - de jure,"Final figure, complete",2012,434378
Malaysia,2011,Total,Both Sexes,37,Estimate - de jure,"Final figure, complete",2012,427566
Malaysia,2011,Total,Both Sexes,38,Estimate - de jure,"Final figure, complete",2012,421407
Malaysia,2011,Total,Both Sexes,39,Estimate - de jure,"Final figure, complete",2012,416245
Malaysia,2011,Total,Both Sexes,40,Estimate - de jure,"Final figure, complete",2012,411532
Malaysia,2011,Total,Both Sexes,40 - 44,Estimate - de jure,"Final figure, complete",2012,2001975
Malaysia,2011,Total,Both Sexes,41,Estimate - de jure,"Final figure, complete",2012,406595
Malaysia,2011,Total,Both Sexes,42,Estimate - de jure,"Final figure, complete",2012,401116
Malaysia,2011,Total,Both Sexes,43,Estimate - de jure,"Final figure, complete",2012,395120
Malaysia,2011,Total,Both Sexes,44,Estimate - de jure,"Final figure, complete",2012,387612
Malaysia,2011,Total,Both Sexes,45,Estimate - de jure,"Final figure, complete",2012,379054
Malaysia,2011,Total,Both Sexes,45 - 49,Estimate - de jure,"Final figure, complete",2012,1802606
Malaysia,2011,Total,Both Sexes,46,Estimate - de jure,"Final figure, complete",2012,370296
Malaysia,2011,Total,Both Sexes,47,Estimate - de jure,"Final figure, complete",2012,361242
Malaysia,2011,Total,Both Sexes,48,Estimate - de jure,"Final figure, complete",2012,351474
Malaysia,2011,Total,Both Sexes,49,Estimate - de jure,"Final figure, complete",2012,340540
Malaysia,2011,Total,Both Sexes,50,Estimate - de jure,"Final figure, complete",2012,328890
Malaysia,2011,Total,Both Sexes,50 - 54,Estimate - de jure,"Final figure, complete",2012,1522571
Malaysia,2011,Total,Both Sexes,51,Estimate - de jure,"Final figure, complete",2012,316902
Malaysia,2011,Total,Both Sexes,52,Estimate - de jure,"Final figure, complete",2012,304264
Malaysia,2011,Total,Both Sexes,53,Estimate - de jure,"Final figure, complete",2012,291937
Malaysia,2011,Total,Both Sexes,54,Estimate - de jure,"Final figure, complete",2012,280578
Malaysia,2011,Total,Both Sexes,55,Estimate - de jure,"Final figure, complete",2012,269404
Malaysia,2011,Total,Both Sexes,55 - 59,Estimate - de jure,"Final figure, complete",2012,1226382
Malaysia,2011,Total,Both Sexes,56,Estimate - de jure,"Final figure, complete",2012,257945
Malaysia,2011,Total,Both Sexes,57,Estimate - de jure,"Final figure, complete",2012,246618
Malaysia,2011,Total,Both Sexes,58,Estimate - de jure,"Final figure, complete",2012,233774
Malaysia,2011,Total,Both Sexes,59,Estimate - de jure,"Final figure, complete",2012,218641
Malaysia,2011,Total,Both Sexes,60,Estimate - de jure,"Final figure, complete",2012,202408
Malaysia,2011,Total,Both Sexes,60 - 64,Estimate - de jure,"Final figure, complete",2012,862383
Malaysia,2011,Total,Both Sexes,61,Estimate - de jure,"Final figure, complete",2012,186659
Malaysia,2011,Total,Both Sexes,62,Estimate - de jure,"Final figure, complete",2012,171087
Malaysia,2011,Total,Both Sexes,63,Estimate - de jure,"Final figure, complete",2012,157009
Malaysia,2011,Total,Both Sexes,64,Estimate - de jure,"Final figure, complete",2012,145220
Malaysia,2011,Total,Both Sexes,65,Estimate - de jure,"Final figure, complete",2012,127922
Malaysia,2011,Total,Both Sexes,65 - 69,Estimate - de jure,"Final figure, complete",2012,553009
Malaysia,2011,Total,Both Sexes,66,Estimate - de jure,"Final figure, complete",2012,118893
Malaysia,2011,Total,Both Sexes,67,Estimate - de jure,"Final figure, complete",2012,109956
Malaysia,2011,Total,Both Sexes,68,Estimate - de jure,"Final figure, complete",2012,101735
Malaysia,2011,Total,Both Sexes,69,Estimate - de jure,"Final figure, complete",2012,94503
Malaysia,2011,Total,Both Sexes,70,Estimate - de jure,"Final figure, complete",2012,87958
Malaysia,2011,Total,Both Sexes,70 - 74,Estimate - de jure,"Final figure, complete",2012,379512
Malaysia,2011,Total,Both Sexes,71,Estimate - de jure,"Final figure, complete",2012,81776
Malaysia,2011,Total,Both Sexes,72,Estimate - de jure,"Final figure, complete",2012,75983
Malaysia,2011,Total,Both Sexes,73,Estimate - de jure,"Final figure, complete",2012,70047
Malaysia,2011,Total,Both Sexes,74,Estimate - de jure,"Final figure, complete",2012,63748
Malaysia,2011,Total,Both Sexes,75,Estimate - de jure,"Final figure, complete",2012,57384
Malaysia,2011,Total,Both Sexes,75 - 79,Estimate - de jure,"Final figure, complete",2012,232774
Malaysia,2011,Total,Both Sexes,76,Estimate - de jure,"Final figure, complete",2012,51488
Malaysia,2011,Total,Both Sexes,77,Estimate - de jure,"Final figure, complete",2012,46006
Malaysia,2011,Total,Both Sexes,78,Estimate - de jure,"Final figure, complete",2012,41100
Malaysia,2011,Total,Both Sexes,79,Estimate - de jure,"Final figure, complete",2012,36796
Malaysia,2011,Total,Both Sexes,80,Estimate - de jure,"Final figure, complete",2012,32906
Malaysia,2011,Total,Both Sexes,80 - 84,Estimate - de jure,"Final figure, complete",2012,130023
Malaysia,2011,Total,Both Sexes,81,Estimate - de jure,"Final figure, complete",2012,29252
Malaysia,2011,Total,Both Sexes,82,Estimate - de jure,"Final figure, complete",2012,25954
Malaysia,2011,Total,Both Sexes,83,Estimate - de jure,"Final figure, complete",2012,22656
Malaysia,2011,Total,Both Sexes,84,Estimate - de jure,"Final figure, complete",2012,19255
Malaysia,2011,Total,Both Sexes,85,Estimate - de jure,"Final figure, complete",2012,15941
Malaysia,2011,Total,Both Sexes,85 - 89,Estimate - de jure,"Final figure, complete",2012,54539
Malaysia,2011,Total,Both Sexes,86,Estimate - de jure,"Final figure, complete",2012,13016
Malaysia,2011,Total,Both Sexes,87,Estimate - de jure,"Final figure, complete",2012,10360
Malaysia,2011,Total,Both Sexes,88,Estimate - de jure,"Final figure, complete",2012,8298
Malaysia,2011,Total,Both Sexes,89,Estimate - de jure,"Final figure, complete",2012,6924
Malaysia,2011,Total,Both Sexes,90 +,Estimate - de jure,"Final figure, complete",2012,31161
Maldives,2019,Total,Both Sexes,Total,Estimate - de facto,"Final figure, complete",2019,533941.4432
Maldives,2019,Total,Both Sexes,0,Estimate - de facto,"Final figure, complete",2019,7919.512231
Maldives,2019,Total,Both Sexes,0 - 4,Estimate - de facto,"Final figure, complete",2019,39280.83443
Maldives,2019,Total,Both Sexes,1,Estimate - de facto,"Final figure, complete",2019,7917.045257
Maldives,2019,Total,Both Sexes,1-Apr,Estimate - de facto,"Final figure, complete",2019,31367.1611
Maldives,2019,Total,Both Sexes,2,Estimate - de facto,"Final figure, complete",2019,7864.757588
Maldives,2019,Total,Both Sexes,3,Estimate - de facto,"Final figure, complete",2019,7828.997212
Maldives,2019,Total,Both Sexes,4,Estimate - de facto,"Final figure, complete",2019,7756.361043
Maldives,2019,Total,Both Sexes,5,Estimate - de facto,"Final figure, complete",2019,7013.562466
Maldives,2019,Total,Both Sexes,5-Sep,Estimate - de facto,"Final figure, complete",2019,36258.21089
Maldives,2019,Total,Both Sexes,6,Estimate - de facto,"Final figure, complete",2019,7055.363974
Maldives,2019,Total,Both Sexes,7,Estimate - de facto,"Final figure, complete",2019,7437.955313
Maldives,2019,Total,Both Sexes,8,Estimate - de facto,"Final figure, complete",2019,7406.963647
Maldives,2019,Total,Both Sexes,9,Estimate - de facto,"Final figure, complete",2019,7348.058555
Maldives,2019,Total,Both Sexes,10,Estimate - de facto,"Final figure, complete",2019,7333.25224
Maldives,2019,Total,Both Sexes,Oct-14,Estimate - de facto,"Final figure, complete",2019,32049.09288
Maldives,2019,Total,Both Sexes,11,Estimate - de facto,"Final figure, complete",2019,6929.940009
Maldives,2019,Total,Both Sexes,12,Estimate - de facto,"Final figure, complete",2019,6408.914422
Maldives,2019,Total,Both Sexes,13,Estimate - de facto,"Final figure, complete",2019,5950.953293
Maldives,2019,Total,Both Sexes,14,Estimate - de facto,"Final figure, complete",2019,5427.892207
Maldives,2019,Total,Both Sexes,15,Estimate - de facto,"Final figure, complete",2019,5272.352867
Maldives,2019,Total,Both Sexes,15 - 19,Estimate - de facto,"Final figure, complete",2019,30262.24091
Maldives,2019,Total,Both Sexes,16,Estimate - de facto,"Final figure, complete",2019,5055.281803
Maldives,2019,Total,Both Sexes,17,Estimate - de facto,"Final figure, complete",2019,5420.399093
Maldives,2019,Total,Both Sexes,18,Estimate - de facto,"Final figure, complete",2019,6978.610572
Maldives,2019,Total,Both Sexes,19,Estimate - de facto,"Final figure, complete",2019,7538.883905
Maldives,2019,Total,Both Sexes,20,Estimate - de facto,"Final figure, complete",2019,10181.44076
Maldives,2019,Total,Both Sexes,20 - 24,Estimate - de facto,"Final figure, complete",2019,62433.80893
Maldives,2019,Total,Both Sexes,21,Estimate - de facto,"Final figure, complete",2019,9974.376931
Maldives,2019,Total,Both Sexes,22,Estimate - de facto,"Final figure, complete",2019,14147.55803
